(492, 'Napoli', 2021): 0.706	0.354	0.399	0.868	0.761	0.339	0.482	0.923	0.769	0.361	0.402	0.941	0.708	0.450	0.208	0.939	0.681	0.451	0.270	0.882	0.698	0.495	0.285	0.893	0.787	0.123	0.724	0.840	
(517, 'Venezia', 2021): 0.598	0.376	0.309	0.799	0.630	0.382	0.304	0.806	0.696	0.303	0.444	0.906	0.633	0.441	0.209	0.902	0.592	0.431	0.208	0.810	0.634	0.309	0.405	0.796	0.723	0.078	0.683	0.758	
(497, 'AS Roma', 2021): 0.698	0.369	0.353	0.869	0.690	0.424	0.348	0.857	0.720	0.363	0.355	0.895	0.710	0.409	0.263	0.880	0.676	0.471	0.214	0.875	0.717	0.300	0.474	0.819	0.813	0.064	0.778	0.838	
(502, 'Fiorentina', 2021): 0.675	0.353	0.368	0.839	0.700	0.356	0.350	0.845	0.725	0.258	0.419	0.899	0.689	0.372	0.334	0.865	0.653	0.455	0.224	0.863	0.689	0.381	0.361	0.806	0.717	0.118	0.658	0.767	
(490, 'Cagliari', 2021): 0.642	0.333	0.365	0.850	0.662	0.340	0.352	0.807	0.646	0.326	0.353	0.862	0.648	0.449	0.249	0.897	0.613	0.440	0.188	0.825	0.662	0.307	0.368	0.789	0.796	0.118	0.730	0.845	
(515, 'Spezia', 2021): 0.603	0.305	0.376	0.758	0.625	0.372	0.376	0.792	0.668	0.341	0.406	0.897	0.640	0.392	0.223	0.861	0.580	0.430	0.151	0.754	0.656	0.223	0.485	0.742	0.737	0.077	0.693	0.765	
(498, 'Sampdoria', 2021): 0.692	0.326	0.463	0.863	0.718	0.286	0.465	0.854	0.702	0.290	0.438	0.874	0.680	0.418	0.301	0.918	0.640	0.493	0.154	0.863	0.686	0.209	0.506	0.791	0.747	0.097	0.714	0.795	
(489, 'AC Milan', 2021): 0.697	0.340	0.360	0.893	0.739	0.275	0.483	0.870	0.757	0.320	0.446	0.939	0.714	0.359	0.408	0.924	0.675	0.498	0.231	0.905	0.662	0.624	0.217	0.875	0.835	0.057	0.809	0.862	
(1584, 'Vicenza Virtus', 2021): 0.595	0.312	0.405	0.742	0.617	0.283	0.414	0.721	0.677	0.223	0.558	0.818	0.644	0.309	0.403	0.835	0.570	0.394	0.236	0.762	0.573	0.279	0.393	0.682	0.633	0.031	0.614	0.644	
(862, 'Pordenone', 2021): 0.583	0.309	0.399	0.709	0.573	0.328	0.393	0.701	0.647	0.277	0.457	0.810	0.594	0.342	0.357	0.749	0.527	0.420	0.237	0.719	0.581	0.279	0.423	0.676	0.598	0.014	0.593	0.606	
(1692, 'Reggina', 2021): 0.630	0.276	0.442	0.734	0.653	0.279	0.465	0.756	0.661	0.319	0.478	0.791	0.674	0.392	0.434	0.895	0.635	0.391	0.296	0.805	0.677	0.164	0.575	0.735	0.549	0.087	0.512	0.587	
(516, 'Ternana', 2021): 0.608	0.313	0.375	0.734	0.642	0.195	0.513	0.710	0.649	0.374	0.366	0.824	0.674	0.379	0.356	0.865	0.573	0.461	0.217	0.756	0.665	0.112	0.591	0.713	0.652	0.012	0.646	0.657	
(524, 'Perugia', 2021): 0.613	0.271	0.376	0.747	0.601	0.339	0.405	0.763	0.635	0.265	0.454	0.785	0.637	0.280	0.410	0.823	0.575	0.354	0.250	0.714	0.653	0.134	0.580	0.707	0.703	0.049	0.677	0.727	
(10137, 'Cosenza', 2021): 0.567	0.313	0.374	0.771	0.628	0.312	0.428	0.758	0.653	0.287	0.483	0.843	0.595	0.371	0.341	0.801	0.550	0.406	0.211	0.736	0.631	0.253	0.446	0.727	0.663	0.056	0.632	0.686	
(507, 'Ascoli', 2021): 0.579	0.293	0.426	0.723	0.633	0.241	0.466	0.731	0.582	0.417	0.343	0.768	0.643	0.351	0.388	0.878	0.582	0.432	0.245	0.856	0.663	0.253	0.506	0.771	0.689	0.034	0.671	0.701	
(878, 'Alessandria', 2021): 0.590	0.236	0.484	0.725	0.626	0.268	0.488	0.731	0.673	0.232	0.552	0.804	0.537	0.512	0.214	0.727	0.522	0.413	0.256	0.706	0.450	0.228	0.342	0.537	0.606	0.001	0.606	0.607	
(945, 'Melbourne City', 2021): 0.600	0.267	0.384	0.782	0.618	0.238	0.430	0.723	0.698	0.272	0.483	0.855	0.684	0.381	0.337	0.901	0.601	0.317	0.304	0.823	0.585	0.281	0.373	0.752	0.633	0.094	0.581	0.674	
(947, 'Brisbane Roar', 2021): 0.521	0.321	0.303	0.709	0.553	0.333	0.326	0.697	0.677	0.301	0.469	0.885	0.612	0.468	0.188	0.891	0.529	0.346	0.210	0.779	0.527	0.411	0.190	0.671	0.567	0.061	0.532	0.590	
(15516, 'ATK Mohun Bagan', 2021): 0.527	0.339	0.219	0.717	0.519	0.340	0.313	0.693	0.668	0.341	0.462	0.890	0.669	0.463	0.294	0.902	0.558	0.426	0.216	0.809	0.503	0.394	0.293	0.662	0.683	0.000	0.683	0.683	
(3477, 'Kerala Blasters', 2021): 0.507	0.333	0.336	0.705	0.536	0.287	0.365	0.736	0.665	0.383	0.401	0.917	0.582	0.413	0.296	0.841	0.486	0.353	0.245	0.697	0.472	0.273	0.255	0.611	0.523	0.100	0.468	0.576	
(939, 'Western Sydney Wanderers', 2021): 0.562	0.347	0.334	0.728	0.606	0.322	0.329	0.732	0.673	0.317	0.386	0.845	0.624	0.504	0.190	0.890	0.562	0.368	0.240	0.814	0.570	0.290	0.348	0.733	0.640	0.027	0.629	0.654	
(943, 'Sydney', 2021): 0.589	0.279	0.395	0.755	0.591	0.335	0.331	0.758	0.658	0.398	0.325	0.901	0.647	0.492	0.211	0.921	0.569	0.405	0.231	0.835	0.562	0.398	0.232	0.745	0.634	0.066	0.598	0.653	
(7573, 'Western United', 2021): 0.550	0.371	0.281	0.752	0.597	0.288	0.385	0.756	0.649	0.477	0.332	0.924	0.646	0.484	0.228	0.925	0.575	0.368	0.252	0.857	0.569	0.400	0.247	0.724	0.665	0.073	0.636	0.707	
(944, 'Melbourne Victory', 2021): 0.552	0.329	0.293	0.732	0.590	0.304	0.329	0.731	0.646	0.406	0.320	0.884	0.618	0.461	0.251	0.900	0.545	0.394	0.114	0.775	0.523	0.474	0.199	0.710	0.659	0.092	0.605	0.694	
(940, 'Perth Glory', 2021): 0.525	0.295	0.341	0.714	0.570	0.268	0.376	0.724	0.665	0.278	0.438	0.840	0.625	0.444	0.205	0.911	0.534	0.354	0.210	0.780	0.525	0.328	0.268	0.659	0.608	0.046	0.587	0.630	
(948, 'Adelaide United', 2021): 0.556	0.272	0.358	0.734	0.574	0.285	0.363	0.724	0.652	0.390	0.358	0.879	0.617	0.445	0.224	0.900	0.551	0.399	0.195	0.845	0.542	0.365	0.258	0.750	0.609	0.081	0.573	0.643	
(3472, 'Bengaluru', 2021): 0.517	0.406	0.269	0.734	0.539	0.366	0.286	0.684	0.645	0.366	0.399	0.852	0.626	0.474	0.239	0.888	0.535	0.435	0.163	0.747	0.470	0.537	0.174	0.697	0.683	0.000	0.683	0.683	
(3479, 'NorthEast United', 2021): 0.517	0.320	0.313	0.684	0.541	0.339	0.309	0.703	0.642	0.346	0.403	0.862	0.614	0.408	0.301	0.892	0.513	0.387	0.167	0.794	0.447	0.509	0.146	0.686	0.520	0.094	0.470	0.564	
(946, 'Newcastle Jets', 2021): 0.550	0.272	0.355	0.729	0.562	0.323	0.310	0.714	0.664	0.381	0.341	0.883	0.607	0.423	0.192	0.838	0.523	0.379	0.194	0.777	0.531	0.271	0.346	0.646	0.599	0.038	0.585	0.617	
(941, 'Central Coast Mariners', 2021): 0.521	0.340	0.254	0.678	0.547	0.337	0.267	0.716	0.669	0.296	0.431	0.909	0.572	0.497	0.185	0.849	0.507	0.373	0.248	0.749	0.523	0.334	0.283	0.714	0.673	0.077	0.632	0.703	
(15550, 'Macarthur', 2021): 0.543	0.290	0.347	0.729	0.564	0.292	0.354	0.711	0.647	0.289	0.434	0.853	0.630	0.383	0.267	0.865	0.552	0.317	0.249	0.753	0.543	0.297	0.354	0.718	0.647	0.113	0.583	0.688	
(942, 'Wellington Phoenix', 2021): 0.553	0.307	0.303	0.703	0.588	0.293	0.303	0.754	0.669	0.308	0.489	0.898	0.629	0.374	0.222	0.873	0.568	0.293	0.281	0.831	0.554	0.244	0.342	0.672	0.554	0.015	0.548	0.562	
(3463, 'East Bengal', 2021): 0.482	0.334	0.213	0.684	0.480	0.309	0.307	0.680	0.608	0.307	0.395	0.803	0.589	0.465	0.250	0.876	0.477	0.396	0.134	0.762	0.473	0.464	0.152	0.655	0.538	0.022	0.528	0.548	
(3476, 'Jamshedpur', 2021): 0.472	0.395	0.223	0.707	0.477	0.342	0.266	0.685	0.640	0.476	0.323	0.877	0.573	0.572	0.204	0.896	0.481	0.493	0.129	0.929	0.459	0.477	0.185	0.677	0.558	0.085	0.527	0.610	
(3478, 'Mumbai City', 2021): 0.552	0.348	0.367	0.755	0.584	0.308	0.366	0.735	0.648	0.355	0.391	0.842	0.619	0.593	0.222	0.918	0.519	0.385	0.259	0.806	0.560	0.300	0.359	0.705	0.554	0.057	0.535	0.585	
(3475, 'Goa', 2021): 0.522	0.340	0.331	0.722	0.575	0.348	0.333	0.723	0.663	0.325	0.430	0.865	0.597	0.474	0.203	0.861	0.509	0.415	0.224	0.806	0.477	0.421	0.141	0.673	0.568	0.072	0.545	0.615	
(7763, 'Hyderabad', 2021): 0.510	0.330	0.293	0.729	0.508	0.360	0.212	0.675	0.668	0.270	0.472	0.834	0.611	0.368	0.361	0.832	0.493	0.388	0.210	0.758	0.405	0.311	0.244	0.548	0.553	0.061	0.519	0.585	
(3473, 'Chennaiyin', 2021): 0.552	0.295	0.347	0.730	0.569	0.244	0.374	0.702	0.678	0.283	0.452	0.890	0.599	0.519	0.214	0.877	0.523	0.357	0.213	0.785	0.510	0.386	0.229	0.683	0.557	0.102	0.519	0.617	
(7177, 'Odisha', 2021): 0.485	0.343	0.224	0.693	0.525	0.334	0.293	0.747	0.667	0.388	0.422	0.922	0.565	0.456	0.227	0.844	0.487	0.363	0.206	0.745	0.412	0.456	0.170	0.669	0.531	0.095	0.485	0.576	
(3491, 'Raków Częstochowa', 2022): 0.601	0.282	0.338	0.751	0.630	0.286	0.384	0.773	0.721	0.307	0.512	0.938	0.673	0.421	0.296	0.913	0.581	0.415	0.236	0.780	0.555	0.419	0.286	0.720	0.695	0.098	0.648	0.729	
(3496, 'Warta Poznań', 2022): 0.542	0.345	0.213	0.694	0.545	0.320	0.247	0.692	0.661	0.307	0.386	0.837	0.615	0.450	0.219	0.908	0.536	0.376	0.249	0.742	0.563	0.303	0.318	0.690	0.635	0.056	0.609	0.661	
(397, 'FC Midtjylland', 2022): 0.583	0.304	0.375	0.778	0.639	0.341	0.338	0.777	0.725	0.276	0.515	0.915	0.667	0.405	0.292	0.896	0.609	0.342	0.300	0.763	0.656	0.214	0.489	0.748	0.703	0.074	0.660	0.727	
(401, 'Randers FC', 2022): 0.558	0.239	0.378	0.689	0.586	0.258	0.388	0.692	0.660	0.354	0.354	0.851	0.622	0.443	0.220	0.851	0.552	0.350	0.269	0.744	0.591	0.275	0.396	0.699	0.692	0.046	0.674	0.718	
(745, '1. FC Kaiserslautern', 2022): 0.586	0.347	0.300	0.769	0.589	0.396	0.305	0.791	0.678	0.376	0.400	0.910	0.669	0.380	0.293	0.906	0.568	0.384	0.224	0.790	0.574	0.415	0.247	0.710	0.713	0.165	0.615	0.766	
(166, 'Hannover 96', 2022): 0.603	0.361	0.325	0.752	0.589	0.386	0.328	0.758	0.701	0.340	0.403	0.920	0.654	0.418	0.272	0.898	0.566	0.373	0.222	0.764	0.557	0.502	0.200	0.748	0.727	0.064	0.702	0.758	
(345, 'Zaglebie Lubin', 2022): 0.552	0.362	0.287	0.721	0.586	0.323	0.317	0.729	0.658	0.352	0.348	0.874	0.616	0.444	0.224	0.869	0.548	0.382	0.179	0.750	0.546	0.376	0.253	0.667	0.656	0.064	0.627	0.685	
(337, 'Slask Wroclaw', 2022): 0.571	0.304	0.278	0.689	0.596	0.299	0.340	0.716	0.696	0.292	0.501	0.891	0.635	0.424	0.239	0.889	0.541	0.385	0.170	0.731	0.521	0.486	0.186	0.680	0.638	0.076	0.614	0.684	
(177, 'SSV Jahn Regensburg', 2022): 0.569	0.347	0.286	0.704	0.553	0.406	0.295	0.726	0.680	0.282	0.459	0.856	0.627	0.418	0.244	0.898	0.547	0.397	0.170	0.780	0.532	0.611	0.127	0.732	0.642	0.099	0.595	0.688	
(181, 'SV Darmstadt 98', 2022): 0.571	0.438	0.263	0.802	0.608	0.392	0.313	0.811	0.661	0.393	0.318	0.905	0.652	0.464	0.222	0.882	0.578	0.432	0.225	0.868	0.642	0.291	0.413	0.760	0.725	0.078	0.695	0.759	
(178, 'SpVgg Greuther Fürth', 2022): 0.582	0.346	0.358	0.775	0.604	0.374	0.324	0.776	0.693	0.253	0.518	0.875	0.638	0.384	0.321	0.896	0.561	0.412	0.172	0.807	0.551	0.548	0.136	0.723	0.697	0.121	0.641	0.742	
(191, 'Holstein Kiel', 2022): 0.608	0.332	0.265	0.767	0.618	0.361	0.289	0.770	0.661	0.355	0.348	0.893	0.660	0.406	0.268	0.866	0.593	0.385	0.229	0.781	0.579	0.408	0.242	0.730	0.667	0.123	0.613	0.719	
(186, 'FC St. Pauli', 2022): 0.594	0.290	0.385	0.770	0.606	0.353	0.290	0.768	0.683	0.254	0.474	0.848	0.671	0.356	0.372	0.929	0.598	0.334	0.309	0.769	0.577	0.448	0.260	0.725	0.682	0.079	0.643	0.712	
(171, '1. FC Nürnberg', 2022): 0.584	0.342	0.246	0.783	0.619	0.367	0.333	0.846	0.691	0.347	0.406	0.928	0.632	0.429	0.250	0.898	0.585	0.382	0.240	0.753	0.621	0.341	0.319	0.753	0.701	0.152	0.613	0.753	
(189, 'SV Sandhausen', 2022): 0.593	0.315	0.354	0.753	0.583	0.380	0.304	0.722	0.647	0.409	0.343	0.883	0.654	0.438	0.244	0.898	0.593	0.389	0.255	0.795	0.640	0.209	0.453	0.727	0.699	0.100	0.645	0.740	
(188, 'Arminia Bielefeld', 2022): 0.601	0.341	0.346	0.760	0.600	0.350	0.346	0.785	0.675	0.404	0.361	0.914	0.637	0.450	0.255	0.914	0.590	0.430	0.203	0.793	0.585	0.495	0.214	0.781	0.712	0.080	0.667	0.743	
(347, 'Lech Poznan', 2022): 0.581	0.283	0.372	0.740	0.603	0.317	0.362	0.745	0.688	0.334	0.403	0.876	0.652	0.396	0.300	0.905	0.591	0.358	0.242	0.827	0.593	0.393	0.287	0.745	0.668	0.070	0.641	0.702	
(3493, 'Stal Mielec', 2022): 0.549	0.304	0.326	0.686	0.558	0.285	0.346	0.682	0.636	0.374	0.307	0.867	0.624	0.423	0.237	0.921	0.557	0.368	0.193	0.788	0.556	0.365	0.256	0.672	0.630	0.082	0.587	0.661	
(336, 'Jagiellonia', 2022): 0.562	0.353	0.263	0.754	0.560	0.364	0.283	0.726	0.675	0.330	0.436	0.859	0.652	0.395	0.284	0.882	0.551	0.429	0.177	0.771	0.531	0.468	0.184	0.698	0.656	0.070	0.620	0.680	
(349, 'Piast Gliwice', 2022): 0.581	0.299	0.335	0.706	0.600	0.283	0.357	0.734	0.669	0.334	0.393	0.885	0.633	0.456	0.222	0.929	0.563	0.403	0.215	0.777	0.563	0.412	0.245	0.696	0.683	0.039	0.663	0.699	
(565, 'BSC Young Boys', 2022): 0.624	0.375	0.344	0.787	0.640	0.336	0.356	0.769	0.664	0.366	0.343	0.855	0.685	0.463	0.186	0.912	0.588	0.419	0.207	0.780	0.585	0.452	0.258	0.744	0.709	0.071	0.680	0.744	
(783, 'FC Zurich', 2022): 0.604	0.320	0.310	0.780	0.617	0.311	0.317	0.756	0.659	0.379	0.341	0.909	0.654	0.443	0.226	0.912	0.585	0.389	0.233	0.813	0.597	0.386	0.248	0.708	0.720	0.070	0.682	0.752	
(346, 'Korona Kielce', 2022): 0.537	0.339	0.294	0.682	0.537	0.300	0.314	0.667	0.650	0.289	0.431	0.879	0.623	0.401	0.256	0.852	0.540	0.357	0.224	0.779	0.570	0.383	0.242	0.689	0.622	0.056	0.597	0.650	
(339, 'Legia Warszawa', 2022): 0.593	0.244	0.355	0.727	0.591	0.308	0.323	0.723	0.694	0.282	0.474	0.861	0.655	0.324	0.347	0.908	0.571	0.406	0.173	0.801	0.482	0.634	0.112	0.719	0.642	0.092	0.602	0.683	
(179, '1. FC Magdeburg', 2022): 0.577	0.349	0.277	0.725	0.621	0.338	0.293	0.766	0.722	0.327	0.455	0.932	0.634	0.364	0.272	0.887	0.578	0.360	0.229	0.758	0.590	0.375	0.283	0.727	0.688	0.074	0.653	0.726	
(158, 'Fortuna Düsseldorf', 2022): 0.625	0.258	0.380	0.755	0.621	0.326	0.380	0.757	0.681	0.298	0.384	0.892	0.660	0.353	0.303	0.861	0.599	0.385	0.295	0.777	0.562	0.581	0.193	0.755	0.681	0.062	0.646	0.707	
(2180, 'FC Winterthur', 2022): 0.568	0.296	0.314	0.673	0.572	0.288	0.368	0.721	0.650	0.342	0.380	0.878	0.604	0.453	0.241	0.845	0.534	0.368	0.174	0.754	0.512	0.472	0.135	0.648	0.633	0.054	0.610	0.655	
(551, 'FC Basel 1893', 2022): 0.596	0.315	0.311	0.742	0.624	0.313	0.360	0.752	0.676	0.265	0.404	0.844	0.667	0.338	0.295	0.892	0.577	0.395	0.173	0.808	0.572	0.457	0.237	0.748	0.768	0.080	0.722	0.799	
(4248, 'Radomiak Radom', 2022): 0.578	0.308	0.294	0.708	0.607	0.313	0.351	0.742	0.684	0.328	0.414	0.903	0.634	0.432	0.226	0.879	0.543	0.442	0.170	0.743	0.489	0.536	0.182	0.700	0.620	0.064	0.595	0.647	
(335, 'Miedz Legnica', 2022): 0.562	0.295	0.355	0.724	0.572	0.287	0.356	0.714	0.663	0.321	0.361	0.902	0.604	0.431	0.214	0.881	0.541	0.369	0.175	0.764	0.572	0.355	0.268	0.693	0.618	0.067	0.589	0.653	
(185, 'SC Paderborn 07', 2022): 0.579	0.323	0.311	0.745	0.595	0.368	0.307	0.771	0.708	0.354	0.432	0.944	0.631	0.419	0.275	0.897	0.564	0.366	0.233	0.755	0.547	0.491	0.218	0.742	0.713	0.100	0.667	0.754	
(785, 'Karlsruher SC', 2022): 0.600	0.309	0.346	0.776	0.619	0.379	0.342	0.788	0.674	0.361	0.374	0.910	0.654	0.419	0.248	0.909	0.572	0.452	0.195	0.805	0.601	0.428	0.257	0.740	0.678	0.166	0.575	0.726	
(744, 'Eintracht Braunschweig', 2022): 0.563	0.338	0.327	0.768	0.580	0.280	0.362	0.725	0.673	0.340	0.399	0.911	0.656	0.463	0.289	0.921	0.554	0.399	0.220	0.831	0.589	0.366	0.277	0.720	0.664	0.172	0.564	0.726	
(175, 'Hamburger SV', 2022): 0.600	0.398	0.316	0.792	0.612	0.420	0.308	0.777	0.673	0.292	0.417	0.897	0.673	0.404	0.309	0.862	0.593	0.398	0.223	0.778	0.618	0.455	0.247	0.768	0.744	0.085	0.703	0.774	
(1321, 'Hansa Rostock', 2022): 0.599	0.285	0.376	0.761	0.594	0.281	0.398	0.726	0.650	0.305	0.382	0.848	0.662	0.465	0.247	0.883	0.580	0.389	0.234	0.794	0.602	0.363	0.291	0.710	0.703	0.129	0.626	0.749	
(180, '1. FC Heidenheim', 2022): 0.598	0.337	0.348	0.760	0.603	0.264	0.415	0.742	0.670	0.312	0.456	0.900	0.674	0.404	0.374	0.906	0.569	0.388	0.261	0.778	0.606	0.433	0.255	0.749	0.699	0.098	0.646	0.737	
(625, 'Lyngby', 2022): 0.546	0.306	0.306	0.732	0.569	0.265	0.356	0.705	0.646	0.369	0.355	0.869	0.612	0.323	0.361	0.873	0.553	0.370	0.202	0.813	0.559	0.256	0.351	0.659	0.626	0.064	0.596	0.655	
(2073, 'Silkeborg', 2022): 0.564	0.286	0.350	0.723	0.596	0.280	0.376	0.711	0.667	0.262	0.431	0.823	0.628	0.379	0.297	0.872	0.550	0.384	0.209	0.721	0.549	0.438	0.207	0.698	0.705	0.054	0.675	0.727	
(2070, 'Viborg', 2022): 0.557	0.320	0.299	0.751	0.584	0.316	0.375	0.780	0.621	0.380	0.356	0.884	0.616	0.475	0.214	0.904	0.540	0.396	0.197	0.749	0.605	0.214	0.454	0.699	0.663	0.053	0.635	0.685	
(402, 'Aalborg', 2022): 0.582	0.314	0.346	0.728	0.608	0.339	0.322	0.745	0.637	0.289	0.378	0.796	0.638	0.421	0.247	0.919	0.565	0.427	0.190	0.785	0.645	0.136	0.552	0.709	0.651	0.080	0.617	0.687	
(341, 'Wisla Plock', 2022): 0.582	0.295	0.336	0.727	0.593	0.326	0.315	0.732	0.665	0.286	0.369	0.873	0.631	0.431	0.180	0.873	0.559	0.416	0.184	0.861	0.542	0.438	0.182	0.665	0.643	0.063	0.611	0.666	
(343, 'Lechia Gdansk', 2022): 0.576	0.300	0.332	0.718	0.593	0.294	0.334	0.711	0.664	0.329	0.353	0.838	0.643	0.395	0.285	0.927	0.570	0.386	0.213	0.779	0.545	0.438	0.190	0.674	0.667	0.122	0.597	0.704	
(400, 'FC Copenhagen', 2022): 0.624	0.285	0.400	0.788	0.659	0.259	0.471	0.789	0.719	0.296	0.516	0.896	0.685	0.331	0.399	0.898	0.627	0.354	0.223	0.823	0.628	0.278	0.405	0.740	0.745	0.064	0.711	0.774	
(404, 'AC Horsens', 2022): 0.550	0.279	0.315	0.697	0.565	0.273	0.278	0.683	0.666	0.346	0.408	0.872	0.623	0.398	0.230	0.884	0.541	0.351	0.249	0.752	0.551	0.242	0.365	0.644	0.636	0.058	0.610	0.663	
(606, 'FC Lugano', 2022): 0.587	0.312	0.362	0.751	0.598	0.323	0.357	0.765	0.707	0.368	0.458	0.919	0.652	0.429	0.245	0.888	0.574	0.378	0.238	0.765	0.580	0.311	0.364	0.732	0.640	0.085	0.602	0.675	
(630, 'FC Sion', 2022): 0.616	0.297	0.359	0.778	0.656	0.247	0.428	0.785	0.658	0.311	0.457	0.891	0.650	0.440	0.219	0.920	0.583	0.392	0.247	0.816	0.589	0.284	0.346	0.705	0.715	0.116	0.657	0.762	
(2184, 'Servette FC', 2022): 0.596	0.347	0.319	0.776	0.633	0.307	0.374	0.759	0.700	0.338	0.453	0.916	0.648	0.453	0.182	0.906	0.562	0.423	0.215	0.788	0.558	0.500	0.159	0.763	0.687	0.044	0.672	0.710	
(1011, 'FC ST. Gallen', 2022): 0.593	0.284	0.376	0.777	0.610	0.347	0.358	0.794	0.675	0.348	0.359	0.858	0.630	0.443	0.244	0.916	0.565	0.396	0.191	0.810	0.565	0.360	0.263	0.722	0.702	0.134	0.641	0.758	
(348, 'Pogon Szczecin', 2022): 0.607	0.257	0.385	0.734	0.637	0.238	0.406	0.747	0.720	0.325	0.413	0.929	0.633	0.436	0.242	0.857	0.584	0.399	0.220	0.841	0.557	0.445	0.202	0.752	0.717	0.094	0.656	0.742	
(6962, 'Widzew Łódź', 2022): 0.550	0.299	0.318	0.692	0.555	0.311	0.312	0.706	0.682	0.331	0.409	0.894	0.611	0.436	0.221	0.867	0.536	0.398	0.157	0.778	0.554	0.443	0.206	0.704	0.637	0.065	0.605	0.667	
(407, 'Brondby', 2022): 0.617	0.270	0.410	0.784	0.641	0.286	0.427	0.804	0.705	0.299	0.476	0.891	0.677	0.370	0.317	0.898	0.602	0.374	0.292	0.826	0.612	0.308	0.391	0.745	0.703	0.060	0.684	0.738	
(406, 'Aarhus', 2022): 0.602	0.294	0.350	0.748	0.604	0.341	0.337	0.725	0.678	0.356	0.332	0.889	0.667	0.455	0.265	0.910	0.578	0.412	0.261	0.815	0.622	0.166	0.497	0.730	0.718	0.038	0.703	0.735	
(405, 'Odense', 2022): 0.559	0.296	0.345	0.705	0.589	0.325	0.332	0.727	0.657	0.347	0.422	0.884	0.626	0.435	0.264	0.903	0.549	0.367	0.236	0.780	0.578	0.252	0.394	0.715	0.658	0.041	0.641	0.679	
(398, 'FC Nordsjaelland', 2022): 0.567	0.278	0.378	0.731	0.614	0.280	0.405	0.743	0.703	0.272	0.518	0.890	0.627	0.374	0.265	0.810	0.576	0.348	0.241	0.720	0.619	0.257	0.408	0.722	0.636	0.001	0.636	0.637	
(340, 'Gornik Zabrze', 2022): 0.566	0.334	0.334	0.808	0.591	0.319	0.348	0.744	0.638	0.305	0.417	0.872	0.622	0.395	0.250	0.889	0.562	0.388	0.162	0.796	0.568	0.354	0.288	0.695	0.640	0.172	0.534	0.698	
(350, 'Cracovia Krakow', 2022): 0.550	0.317	0.326	0.712	0.589	0.297	0.318	0.738	0.652	0.313	0.428	0.884	0.624	0.398	0.278	0.855	0.552	0.373	0.149	0.744	0.577	0.338	0.288	0.698	0.653	0.050	0.622	0.670	
(571, 'Red Bull Salzburg', 2022): 0.639	0.265	0.408	0.759	0.659	0.288	0.419	0.781	0.727	0.345	0.379	0.928	0.697	0.350	0.358	0.910	0.617	0.395	0.225	0.783	0.615	0.396	0.314	0.766	0.699	0.102	0.659	0.743	
(601, 'Austria Vienna', 2022): 0.598	0.283	0.343	0.726	0.629	0.267	0.366	0.727	0.685	0.334	0.390	0.880	0.644	0.371	0.298	0.907	0.564	0.403	0.187	0.740	0.524	0.445	0.207	0.721	0.675	0.048	0.657	0.697	
(733, 'Standard Liege', 2022): 0.600	0.286	0.392	0.753	0.643	0.305	0.380	0.772	0.706	0.361	0.364	0.883	0.650	0.386	0.229	0.856	0.602	0.374	0.219	0.785	0.528	0.521	0.213	0.751	0.717	0.044	0.699	0.739	
(631, 'Gent', 2022): 0.663	0.281	0.407	0.789	0.673	0.284	0.391	0.800	0.692	0.313	0.399	0.884	0.685	0.385	0.273	0.892	0.642	0.396	0.167	0.826	0.673	0.235	0.494	0.764	0.722	0.087	0.683	0.760	
(736, 'Charleroi', 2022): 0.629	0.265	0.412	0.757	0.649	0.317	0.355	0.772	0.668	0.281	0.415	0.864	0.675	0.436	0.262	0.897	0.591	0.471	0.201	0.816	0.617	0.384	0.282	0.735	0.705	0.099	0.668	0.750	
(739, 'AS Eupen', 2022): 0.580	0.416	0.249	0.819	0.607	0.399	0.317	0.809	0.666	0.336	0.444	0.909	0.622	0.407	0.304	0.829	0.569	0.406	0.180	0.818	0.590	0.199	0.433	0.681	0.652	0.142	0.585	0.711	
(1026, 'Lask Linz', 2022): 0.630	0.294	0.393	0.783	0.654	0.301	0.400	0.792	0.698	0.345	0.340	0.934	0.665	0.421	0.196	0.895	0.600	0.430	0.223	0.785	0.544	0.496	0.215	0.747	0.696	0.085	0.653	0.730	
(1405, 'Austria Klagenfurt', 2022): 0.560	0.308	0.306	0.718	0.578	0.318	0.304	0.706	0.619	0.365	0.344	0.852	0.625	0.449	0.263	0.885	0.568	0.340	0.234	0.739	0.594	0.270	0.354	0.689	0.664	0.051	0.641	0.686	
(644, 'FC Luzern', 2022): 0.589	0.307	0.283	0.761	0.617	0.337	0.305	0.775	0.669	0.316	0.409	0.883	0.647	0.364	0.295	0.858	0.579	0.363	0.231	0.760	0.603	0.253	0.391	0.696	0.675	0.075	0.644	0.705	
(600, 'Zulte Waregem', 2022): 0.603	0.382	0.289	0.803	0.625	0.352	0.318	0.785	0.641	0.330	0.354	0.846	0.646	0.366	0.293	0.865	0.588	0.395	0.267	0.803	0.595	0.287	0.353	0.743	0.682	0.102	0.626	0.723	
(10244, 'Seraing United', 2022): 0.550	0.308	0.318	0.718	0.582	0.303	0.318	0.731	0.655	0.373	0.340	0.874	0.628	0.389	0.233	0.842	0.558	0.397	0.212	0.793	0.606	0.230	0.385	0.690	0.646	0.087	0.618	0.689	
